center_x,center_y,center_z,psi
4.269952498697734,5.022542485937368,6.8090169943749475,0.0
4.241916080450161,5.003917462177191,6.801566984870877,0.0
4.2137911551945075,4.984975996619588,6.793990398647836,0.0
4.185578833254664,4.965721080341547,6.786288432136619,0.0
4.157280228404796,4.946155753917559,6.778462301567023,0.0
4.1288964578253635,4.926283106939473,6.770513242775789,0.0
4.100428642059031,4.90610627752862,6.762442511011447,0.0
4.071877904966421,4.88562845184026,6.754251380736104,0.0
4.043245373681746,4.864852863560456,6.745941145424182,0.0
4.014532178568313,4.843782793395435,6.737513117358174,0.0
3.9857394531739025,4.822421568553528,6.728968627421412,0.0
3.9568683341860114,4.800772562219767,6.720309024887907,0.0
3.927919961386983,4.778839193023214,6.711535677209286,0.0
3.8988954776090057,4.756624924497123,6.702649969798849,0.0
3.869796028689002,4.734133264532012,6.693653305812805,0.0
3.8406227634233905,4.711367764821722,6.684547105928689,0.0
3.8113768335227287,4.688332020302561,6.675332808121024,0.0
3.7820593935662536,4.665029668585629,6.666011867434252,0.0
3.752671600956295,4.641464389382391,6.656585755752957,0.0
3.723214615872585,4.61763990392361,6.6470559615694444,0.0
3.6936896012264575,4.593559974371725,6.63742398974869,0.0
3.664097722614933,4.569228403226751,6.627691361290701,0.0
3.634440148274712,4.544649032725836,6.617859613090334,0.0
3.604718049036048,4.519825744236514,6.6079302976946055,0.0
3.5749325982765243,4.494762457643798,6.597904983057519,0.0
3.5450849718747373,4.469463130731183,6.587785252292473,0.0
3.51517634816387,4.443931758555669,6.577572703422268,0.0
3.485207907885174,4.4181723728168905,6.567268949126756,0.0
3.45518083414136,4.392189041220471,6.556875616488188,0.0
3.425096312349881,4.365985866835673,6.546394346734269,0.0
3.3949555301961474,4.339566987447492,6.5358267949789965,0.0
3.364759677586627,4.31293657490324,6.525174629961296,0.0
3.3345099466018784,4.2860988344537665,6.514439533781506,0.0
3.304207531449485,4.259058004089402,6.503623201635761,0.0
3.273853628416911,4.231818353870729,6.492727341548291,0.0
3.2434494358242736,4.204384185254288,6.481753674101715,0.0
3.212996153977037,4.1767598304133315,6.470703932165333,0.0
3.1824949851186224,4.148949651553719,6.459579860621488,0.0
3.1519471333829534,4.120958040225081,6.448383216090033,0.0
3.121353804746907,4.092789416627333,6.437115766650933,0.0
3.090716206982713,4.064448228912682,6.425779291565073,0.0
3.060035549610274,4.03593895248321,6.414375580993284,0.0
3.029313043849407,4.0072660892841565,6.402906435713663,0.0
2.998549902572035,3.978434167093006,6.391373666837202,0.0
2.967747340254301,3.9494477388045026,6.379779095521801,0.0
2.9369065729286237,3.9203113817116955,6.368124552684678,0.0
2.906028818135687,3.891029696783127,6.356411878713251,0.0
2.8751152948763803,3.8616073079362927,6.344642923174517,0.0
2.8441672235636704,3.8320488613074675,6.332819544522987,0.0
2.8131858259744185,3.802359024518024,6.32094360980721,0.0
2.7821723252011545,3.7725424859373686,6.3090169943749475,0.0
2.7511279456037854,3.742603953942587,6.297041581577035,0.0
2.7200539127612604,3.71254815617494,6.285019262469976,0.0
2.68895145342319,3.6823798387933127,6.272951935517325,0.0
2.657821795461413,3.6521037657247426,6.260841506289897,0.0
2.6266661678215213,3.6217247179121372,6.248689887164855,0.0
