A,T,r_rl_obs
1.9791666666666667,5.206896551724138,-6458.7743311250615
1.9791666666666667,5.310344827586207,-6458.2159572681285
1.9791666666666667,5.413793103448276,-6439.566594172584
1.9791666666666667,5.517241379310345,-6405.70119954411
1.9791666666666667,5.620689655172414,-6360.233907085273
1.9791666666666667,5.724137931034483,-6310.307126048014
1.9791666666666667,5.827586206896552,-6260.12087025416
1.9791666666666667,5.931034482758621,-6215.7092788381005
1.9791666666666667,6.0344827586206895,-6180.297061465761
1.9791666666666667,6.137931034482759,-6156.131532745121
1.9791666666666667,6.241379310344827,-6143.349939449945
1.9791666666666667,6.344827586206897,-6141.459259699804
1.9791666666666667,6.448275862068965,-6147.877592330299
1.9791666666666667,6.551724137931035,-6159.800882785733
1.9791666666666667,6.655172413793103,-6175.500563237699
1.9791666666666667,6.758620689655173,-6191.429779974301
1.9791666666666667,6.862068965517241,-6206.140259807466
1.9791666666666667,6.9655172413793105,-6217.3506596490215
1.9791666666666667,7.068965517241379,-6223.178308697839
1.9791666666666667,7.172413793103448,-6223.694911579439
1.9791666666666667,7.275862068965518,-6218.216887339717
1.9791666666666667,7.379310344827586,-6206.746028783613
1.9791666666666667,7.482758620689655,-6189.921587369454
1.9791666666666667,7.586206896551724,-6168.301665863798
1.9791666666666667,7.689655172413794,-6143.362183991322
1.9791666666666667,7.793103448275862,-6115.663849396063
1.9791666666666667,7.896551724137931,-6086.659723377332
1.9791666666666667,8.0,-6057.475908621025
2.0833333333333335,5.0,-7113.937964218845
2.0833333333333335,5.103448275862069,-7141.233484236394
2.0833333333333335,5.206896551724138,-7157.564764595305
2.0833333333333335,5.310344827586207,-7155.4314787845005
2.0833333333333335,5.413793103448276,-7133.833153969907
2.0833333333333335,5.517241379310345,-7094.543350092694
2.0833333333333335,5.620689655172414,-7043.565701646551
2.0833333333333335,5.724137931034483,-6986.739352140291
2.0833333333333335,5.827586206896552,-6930.968837828811
2.0833333333333335,5.931034482758621,-6881.426762256296
2.0833333333333335,6.0344827586206895,-6842.249023230272
2.0833333333333335,6.137931034482759,-6815.420768900187
2.0833333333333335,6.241379310344827,-6801.328622982907
2.0833333333333335,6.344827586206897,-6798.664791912981
2.0833333333333335,6.448275862068965,-6805.830559038602
2.0833333333333335,6.551724137931035,-6819.998661865481
2.0833333333333335,6.655172413793103,-6837.11747670265
2.0833333333333335,6.758620689655173,-6855.397091355997
2.0833333333333335,6.862068965517241,-6872.5980705432285
2.0833333333333335,6.9655172413793105,-6884.750788039716
2.0833333333333335,7.068965517241379,-6892.133492736959
2.0833333333333335,7.172413793103448,-6892.439798026253
2.0833333333333335,7.275862068965518,-6886.528661173182
2.0833333333333335,7.379310344827586,-6873.976992731102
2.0833333333333335,7.482758620689655,-6855.42938675836
2.0833333333333335,7.586206896551724,-6831.579745749165
2.0833333333333335,7.689655172413794,-6804.030567113044
2.0833333333333335,7.793103448275862,-6773.329400381763
2.0833333333333335,7.896551724137931,-6741.473714023317
2.0833333333333335,8.0,-6708.893786476897
2.1875,5.0,-7849.770736374455
2.1875,5.103448275862069,-7878.136084656216
2.1875,5.206896551724138,-7893.84644574315
2.1875,5.310344827586207,-7890.559822122458
2.1875,5.413793103448276,-7864.656951721444
2.1875,5.517241379310345,-7820.546055302071
2.1875,5.620689655172414,-7763.002812534863
2.1875,5.724137931034483,-7699.607093106577
2.1875,5.827586206896552,-7637.565095898474
2.1875,5.931034482758621,-7582.525720454349
2.1875,6.0344827586206895,-7538.438433736429
2.1875,6.137931034482759,-7508.783272468839
2.1875,6.241379310344827,-7493.426785292007
2.1875,6.344827586206897,-7490.7441282730715
2.1875,6.448275862068965,-7498.361924771278
2.1875,6.551724137931035,-7513.684597029891
2.1875,6.655172413793103,-7533.142028802827
2.1875,6.758620689655173,-7553.486385055112
2.1875,6.862068965517241,-7571.8943464524855
2.1875,6.9655172413793105,-7586.035304082644
2.1875,7.068965517241379,-7594.09229013763
2.1875,7.172413793103448,-7595.433741271633
2.1875,7.275862068965518,-7589.14366059876
2.1875,7.379310344827586,-7575.68659721423
2.1875,7.482758620689655,-7555.316593279516
2.1875,7.586206896551724,-7529.648884177762
2.1875,7.689655172413794,-7498.9529026102155
2.1875,7.793103448275862,-7465.731142220345
2.1875,7.896551724137931,-7430.114310080153
2.1875,8.0,-7394.227907140448
2.291666666666667,5.0,-8624.412060085857
2.291666666666667,5.103448275862069,-8654.307220222016
2.291666666666667,5.206896551724138,-8669.084973701034
2.291666666666667,5.310344827586207,-8662.621189133917
2.291666666666667,5.413793103448276,-8633.394654588934
2.291666666666667,5.517241379310345,-8584.072234885305
2.291666666666667,5.620689655172414,-8519.247453790538
2.291666666666667,5.724137931034483,-8448.38063683542
2.291666666666667,5.827586206896552,-8379.094336525868
2.291666666666667,5.931034482758621,-8318.292319524831
2.291666666666667,6.0344827586206895,-8270.096092124502
2.291666666666667,6.137931034482759,-8236.738700935459
2.291666666666667,6.241379310344827,-8219.960210400832
2.291666666666667,6.344827586206897,-8216.841514867609
2.291666666666667,6.448275862068965,-8224.848408606646
2.291666666666667,6.551724137931035,-8241.901859865286
2.291666666666667,6.655172413793103,-8263.535035748171
2.291666666666667,6.758620689655173,-8286.18208223977
2.291666666666667,6.862068965517241,-8306.93645710552
2.291666666666667,6.9655172413793105,-8322.321324533006
2.291666666666667,7.068965517241379,-8331.240718902634
2.291666666666667,7.172413793103448,-8332.915137412689
2.291666666666667,7.275862068965518,-8325.90004961482
2.291666666666667,7.379310344827586,-8311.201203411825
2.291666666666667,7.482758620689655,-8289.696297237268
2.291666666666667,7.586206896551724,-8261.057737658059
2.291666666666667,7.689655172413794,-8228.027625319035
2.291666666666667,7.793103448275862,-8191.308001116125
2.291666666666667,7.896551724137931,-8152.477256748748
2.291666666666667,8.0,-8113.406055894424
2.3958333333333335,5.0,-9437.43969036045
2.3958333333333335,5.103448275862069,-9468.704752824719
2.3958333333333335,5.206896551724138,-9483.134367121695
2.3958333333333335,5.310344827586207,-9474.354614223543
2.3958333333333335,5.413793103448276,-9441.59731383346
2.3958333333333335,5.517241379310345,-9384.181149521426
2.3958333333333335,5.620689655172414,-9311.967190362479
2.3958333333333335,5.724137931034483,-9234.194494831694
2.3958333333333335,5.827586206896552,-9157.685306022146
2.3958333333333335,5.931034482758621,-9089.911841867422
2.3958333333333335,6.0344827586206895,-9036.477249652111
2.3958333333333335,6.137931034482759,-9000.01126169115
2.3958333333333335,6.241379310344827,-8981.047072796377
2.3958333333333335,6.344827586206897,-8976.91481327882
2.3958333333333335,6.448275862068965,-8986.888317865822
2.3958333333333335,6.551724137931035,-9005.499544757895
2.3958333333333335,6.655172413793103,-9028.477334393347
2.3958333333333335,6.758620689655173,-9053.748231015528
2.3958333333333335,6.862068965517241,-9076.190627789745
2.3958333333333335,6.9655172413793105,-9093.574298824122
2.3958333333333335,7.068965517241379,-9103.654173296478
2.3958333333333335,7.172413793103448,-9105.249625735787
2.3958333333333335,7.275862068965518,-9098.364973133586
2.3958333333333335,7.379310344827586,-9082.105624490048
2.3958333333333335,7.482758620689655,-9058.230573031216
2.3958333333333335,7.586206896551724,-9027.670270148164
2.3958333333333335,7.689655172413794,-8990.90230949087
2.3958333333333335,7.793103448275862,-8950.990712682646
2.3958333333333335,7.896551724137931,-8908.72579285209
2.3958333333333335,8.0,-8865.881053102843
2.5,5.0,-10277.457699374698
2.5,5.103448275862069,-10314.400166354459
2.5,5.206896551724138,-10332.710496366682
2.5,5.310344827586207,-10322.851900550282
2.5,5.413793103448276,-10284.52061312244
2.5,5.517241379310345,-10221.293274476926
2.5,5.620689655172414,-10142.95620000339
2.5,5.724137931034483,-10056.642019406523
2.5,5.827586206896552,-9971.455949722753
2.5,5.931034482758621,-9897.61251358219
2.5,6.0344827586206895,-9839.092294202184
2.5,6.137931034482759,-9799.037831675101
2.5,6.241379310344827,-9778.147537280645
2.5,6.344827586206897,-9774.126689836323
2.5,6.448275862068965,-9783.409125879714
2.5,6.551724137931035,-9803.366221227592
2.5,6.655172413793103,-9829.082920924986
2.5,6.758620689655173,-9856.509997003306
2.5,6.862068965517241,-9881.151358585324
2.5,6.9655172413793105,-9899.99739566725
2.5,7.068965517241379,-9911.367358260817
2.5,7.172413793103448,-9913.230599465885
2.5,7.275862068965518,-9905.549048542118
2.5,7.379310344827586,-9888.020418670865
2.5,7.482758620689655,-9861.285923060956
2.5,7.586206896551724,-9827.779657736748
2.5,7.689655172413794,-9789.297086011424
2.5,7.793103448275862,-9745.393850886461
2.5,7.896551724137931,-9698.914118648254
2.5,8.0,-9652.620238406043
