A,T,r_fntsmc
1.9791666666666667,5.206896551724138,-6459.025434805823
1.9791666666666667,5.310344827586207,-6456.461880173961
1.9791666666666667,5.413793103448276,-6436.0608075756845
1.9791666666666667,5.517241379310345,-6400.221005213287
1.9791666666666667,5.620689655172414,-6353.5477840507565
1.9791666666666667,5.724137931034483,-6301.899296214161
1.9791666666666667,5.827586206896552,-6251.282746618869
1.9791666666666667,5.931034482758621,-6206.537968197069
1.9791666666666667,6.0344827586206895,-6171.153823492001
1.9791666666666667,6.137931034482759,-6147.001033245537
1.9791666666666667,6.241379310344827,-6134.4796090922755
1.9791666666666667,6.344827586206897,-6132.677101531024
1.9791666666666667,6.448275862068965,-6139.466012244961
1.9791666666666667,6.551724137931035,-6152.38253953431
1.9791666666666667,6.655172413793103,-6168.908292904519
1.9791666666666667,6.758620689655173,-6186.127756911376
1.9791666666666667,6.862068965517241,-6201.751087989622
1.9791666666666667,6.9655172413793105,-6213.953468271848
1.9791666666666667,7.068965517241379,-6221.233215569294
1.9791666666666667,7.172413793103448,-6222.851338729888
1.9791666666666667,7.275862068965518,-6218.447367510267
1.9791666666666667,7.379310344827586,-6207.923424586435
1.9791666666666667,7.482758620689655,-6192.218695395855
1.9791666666666667,7.586206896551724,-6171.747334448199
1.9791666666666667,7.689655172413794,-6147.564728514746
1.9791666666666667,7.793103448275862,-6120.803737660945
1.9791666666666667,7.896551724137931,-6092.539515059591
1.9791666666666667,8.0,-6063.882059018154
2.0833333333333335,5.0,-7113.582570171496
2.0833333333333335,5.103448275862069,-7139.909746378901
2.0833333333333335,5.206896551724138,-7154.211802927642
2.0833333333333335,5.310344827586207,-7150.347709136756
2.0833333333333335,5.413793103448276,-7126.914224336094
2.0833333333333335,5.517241379310345,-7086.272267669506
2.0833333333333335,5.620689655172414,-7033.884841633975
2.0833333333333335,5.724137931034483,-6976.2061995211625
2.0833333333333335,5.827586206896552,-6919.701750053346
2.0833333333333335,5.931034482758621,-6869.865305511096
2.0833333333333335,6.0344827586206895,-6830.555215379511
2.0833333333333335,6.137931034482759,-6803.809142354904
2.0833333333333335,6.241379310344827,-6790.028178960157
2.0833333333333335,6.344827586206897,-6788.098771540251
2.0833333333333335,6.448275862068965,-6795.815598749552
2.0833333333333335,6.551724137931035,-6810.423026263158
2.0833333333333335,6.655172413793103,-6828.891120323132
2.0833333333333335,6.758620689655173,-6848.25438502502
2.0833333333333335,6.862068965517241,-6865.851223011253
2.0833333333333335,6.9655172413793105,-6879.594812685543
2.0833333333333335,7.068965517241379,-6887.882253144887
2.0833333333333335,7.172413793103448,-6889.82675889625
2.0833333333333335,7.275862068965518,-6885.063333271053
2.0833333333333335,7.379310344827586,-6873.776310448369
2.0833333333333335,7.482758620689655,-6856.390227689064
2.0833333333333335,7.586206896551724,-6833.855481338198
2.0833333333333335,7.689655172413794,-6807.0556546698235
2.0833333333333335,7.793103448275862,-6777.5027522488
2.0833333333333335,7.896551724137931,-6746.279595487831
2.0833333333333335,8.0,-6714.554719654485
2.1875,5.0,-7843.293321338328
2.1875,5.103448275862069,-7871.29054078782
2.1875,5.206896551724138,-7885.939755596132
2.1875,5.310344827586207,-7880.656119255709
2.1875,5.413793103448276,-7853.715171937076
2.1875,5.517241379310345,-7808.085813609279
2.1875,5.620689655172414,-7749.611858596298
2.1875,5.724137931034483,-7685.36387938644
2.1875,5.827586206896552,-7622.529202866733
2.1875,5.931034482758621,-7567.32302571118
2.1875,6.0344827586206895,-7523.867914295254
2.1875,6.137931034482759,-7494.36355871483
2.1875,6.241379310344827,-7479.181694103458
2.1875,6.344827586206897,-7477.1323403992865
2.1875,6.448275862068965,-7485.822809714318
2.1875,6.551724137931035,-7502.120515224192
2.1875,6.655172413793103,-7522.675578978345
2.1875,6.758620689655173,-7544.206249160415
2.1875,6.862068965517241,-7563.903519462982
2.1875,6.9655172413793105,-7579.28691754108
2.1875,7.068965517241379,-7588.658106116738
2.1875,7.172413793103448,-7591.0830124367685
2.1875,7.275862068965518,-7586.009505886522
2.1875,7.379310344827586,-7573.7402115521345
2.1875,7.482758620689655,-7554.658761095457
2.1875,7.586206896551724,-7529.922631810958
2.1875,7.689655172413794,-7500.608865818828
2.1875,7.793103448275862,-7468.072230767932
2.1875,7.896551724137931,-7433.551597795654
2.1875,8.0,-7398.649384503335
2.291666666666667,5.0,-8609.710110876851
2.291666666666667,5.103448275862069,-8639.42286431223
2.291666666666667,5.206896551724138,-8654.289490504165
2.291666666666667,5.310344827586207,-8647.44695313196
2.291666666666667,5.413793103448276,-8616.69714714178
2.291666666666667,5.517241379310345,-8565.640524127328
2.291666666666667,5.620689655172414,-8500.516903016676
2.291666666666667,5.724137931034483,-8429.398065273186
2.291666666666667,5.827586206896552,-8360.035015757152
2.291666666666667,5.931034482758621,-8299.030118960956
2.291666666666667,6.0344827586206895,-8251.086881808053
2.291666666666667,6.137931034482759,-8218.615210357175
2.291666666666667,6.241379310344827,-8201.958133209127
2.291666666666667,6.344827586206897,-8199.782523182866
2.291666666666667,6.448275862068965,-8209.421852593381
2.291666666666667,6.551724137931035,-8227.507444672607
2.291666666666667,6.655172413793103,-8250.342766072998
2.291666666666667,6.758620689655173,-8274.183235855102
2.291666666666667,6.862068965517241,-8295.909107045103
2.291666666666667,6.9655172413793105,-8313.087853500965
2.291666666666667,7.068965517241379,-8323.714732237244
2.291666666666667,7.172413793103448,-8326.48436343172
2.291666666666667,7.275862068965518,-8321.115404783759
2.291666666666667,7.379310344827586,-8307.747944319382
2.291666666666667,7.482758620689655,-8286.941611826092
2.291666666666667,7.586206896551724,-8259.917588963217
2.291666666666667,7.689655172413794,-8227.867794331129
2.291666666666667,7.793103448275862,-8192.214251992526
2.291666666666667,7.896551724137931,-8154.437013222517
2.291666666666667,8.0,-8116.121768220376
2.3958333333333335,5.0,-9412.883877850618
2.3958333333333335,5.103448275862069,-9444.329190485976
2.3958333333333335,5.206896551724138,-9459.521514814973
2.3958333333333335,5.310344827586207,-9450.622617876814
2.3958333333333335,5.413793103448276,-9416.012494744838
2.3958333333333335,5.517241379310345,-9359.007359579575
2.3958333333333335,5.620689655172414,-9286.979341478156
2.3958333333333335,5.724137931034483,-9208.460234695087
2.3958333333333335,5.827586206896552,-9132.003509644586
2.3958333333333335,5.931034482758621,-9064.91341002588
2.3958333333333335,6.0344827586206895,-9012.242941748544
2.3958333333333335,6.137931034482759,-8976.5855875884
2.3958333333333335,6.241379310344827,-8958.378944018194
2.3958333333333335,6.344827586206897,-8956.08279100819
2.3958333333333335,6.448275862068965,-8966.82028333784
2.3958333333333335,6.551724137931035,-8986.658739168892
2.3958333333333335,6.655172413793103,-9011.681487378335
2.3958333333333335,6.758620689655173,-9038.04249672843
2.3958333333333335,6.862068965517241,-9062.088039254999
2.3958333333333335,6.9655172413793105,-9080.899775946313
2.3958333333333335,7.068965517241379,-9092.763877824089
2.3958333333333335,7.172413793103448,-9096.03873290029
2.3958333333333335,7.275862068965518,-9090.38249325644
2.3958333333333335,7.379310344827586,-9075.89585525604
2.3958333333333335,7.482758620689655,-9053.367690302792
2.3958333333333335,7.586206896551724,-9023.93683971462
2.3958333333333335,7.689655172413794,-8988.874835559849
2.3958333333333335,7.793103448275862,-8949.994253746168
2.3958333333333335,7.896551724137931,-8908.775237708687
2.3958333333333335,8.0,-8866.838052889472
2.5,5.0,-10252.976041987207
2.5,5.103448275862069,-10286.104192941493
2.5,5.206896551724138,-10301.522944782873
2.5,5.310344827586207,-10290.498485014818
2.5,5.413793103448276,-10251.598223416175
2.5,5.517241379310345,-10188.4304974308
2.5,5.620689655172414,-10108.896737835123
2.5,5.724137931034483,-10022.559268497296
2.5,5.827586206896552,-9938.764209107556
2.5,5.931034482758621,-9865.122777996155
2.5,6.0344827586206895,-9807.442234198388
2.5,6.137931034482759,-9768.445565967735
2.5,6.241379310344827,-9748.550350171363
2.5,6.344827586206897,-9746.02420058319
2.5,6.448275862068965,-9757.722562598965
2.5,6.551724137931035,-9779.47636037108
2.5,6.655172413793103,-9806.96421122329
2.5,6.758620689655173,-9835.904880702114
2.5,6.862068965517241,-9862.200102319353
2.5,6.9655172413793105,-9882.961770246231
2.5,7.068965517241379,-9895.878338622979
2.5,7.172413793103448,-9899.666589736678
2.5,7.275862068965518,-9893.69053969892
2.5,7.379310344827586,-9878.106186918474
2.5,7.482758620689655,-9853.725044492574
2.5,7.586206896551724,-9821.719127367965
2.5,7.689655172413794,-9783.798503714861
2.5,7.793103448275862,-9741.455292959297
2.5,7.896551724137931,-9696.542293028435
2.5,8.0,-9650.984191981974
