A,T,r_fntsmc_obs
1.9791666666666667,5.310344827586207,-6445.161704228918
1.9791666666666667,5.413793103448276,-6426.044082492042
1.9791666666666667,5.517241379310345,-6391.829699446953
1.9791666666666667,5.620689655172414,-6346.567403967389
1.9791666666666667,5.724137931034483,-6296.442926392705
1.9791666666666667,5.827586206896552,-6247.093307560939
1.9791666666666667,5.931034482758621,-6203.594884096244
1.9791666666666667,6.0344827586206895,-6169.393033529579
1.9791666666666667,6.137931034482759,-6146.404370648519
1.9791666666666667,6.241379310344827,-6134.825827406849
1.9791666666666667,6.344827586206897,-6133.764795813756
1.9791666666666667,6.448275862068965,-6141.211706926286
1.9791666666666667,6.551724137931035,-6154.698137104636
1.9791666666666667,6.655172413793103,-6171.3948882512
1.9791666666666667,6.758620689655173,-6188.737302871382
1.9791666666666667,6.862068965517241,-6204.549032974227
1.9791666666666667,6.9655172413793105,-6216.595335380716
1.9791666666666667,7.068965517241379,-6223.848979178179
1.9791666666666667,7.172413793103448,-6225.254209907252
1.9791666666666667,7.275862068965518,-6220.500428852497
1.9791666666666667,7.379310344827586,-6209.81771053747
1.9791666666666667,7.482758620689655,-6193.641472578211
1.9791666666666667,7.586206896551724,-6172.704629088861
1.9791666666666667,7.689655172413794,-6148.188158453571
1.9791666666666667,7.793103448275862,-6121.019630857734
1.9791666666666667,7.896551724137931,-6092.28474009251
1.9791666666666667,8.0,-6063.292837991402
2.0833333333333335,5.0,-7098.868542402352
2.0833333333333335,5.103448275862069,-7125.15994846453
2.0833333333333335,5.206896551724138,-7140.356528984218
2.0833333333333335,5.310344827586207,-7137.723764049952
2.0833333333333335,5.413793103448276,-7115.5941241506225
2.0833333333333335,5.517241379310345,-7076.5202731034005
2.0833333333333335,5.620689655172414,-7025.828762667365
2.0833333333333335,5.724137931034483,-6969.623398567283
2.0833333333333335,5.827586206896552,-6914.506737906216
2.0833333333333335,5.931034482758621,-6865.986260183714
2.0833333333333335,6.0344827586206895,-6827.936209261444
2.0833333333333335,6.137931034482759,-6802.366117265829
2.0833333333333335,6.241379310344827,-6789.595618745671
2.0833333333333335,6.344827586206897,-6788.531977079936
2.0833333333333335,6.448275862068965,-6796.981906161981
2.0833333333333335,6.551724137931035,-6812.177706463026
2.0833333333333335,6.655172413793103,-6830.993876244785
2.0833333333333335,6.758620689655173,-6850.538962882588
2.0833333333333335,6.862068965517241,-6868.235214086773
2.0833333333333335,6.9655172413793105,-6881.9346172454425
2.0833333333333335,7.068965517241379,-6890.129995700113
2.0833333333333335,7.172413793103448,-6892.015031822301
2.0833333333333335,7.275862068965518,-6886.934792409364
2.0833333333333335,7.379310344827586,-6875.263246148042
2.0833333333333335,7.482758620689655,-6857.551007391811
2.0833333333333335,7.586206896551724,-6834.524780379527
2.0833333333333335,7.689655172413794,-6807.494880338884
2.0833333333333335,7.793103448275862,-6777.475050147444
2.0833333333333335,7.896551724137931,-6745.767600000006
2.0833333333333335,8.0,-6713.66674913413
2.1875,5.0,-7827.687838567426
2.1875,5.103448275862069,-7855.468610828825
2.1875,5.206896551724138,-7870.884227348994
2.1875,5.310344827586207,-7866.644764289918
2.1875,5.413793103448276,-7841.105928459159
2.1875,5.517241379310345,-7797.071488995747
2.1875,5.620689655172414,-7740.179958010517
2.1875,5.724137931034483,-7677.605863189728
2.1875,5.827586206896552,-7616.2510983507955
2.1875,5.931034482758621,-7562.459595615135
2.1875,6.0344827586206895,-7520.3298216511275
2.1875,6.137931034482759,-7492.03772455809
2.1875,6.241379310344827,-7478.030137185767
2.1875,6.344827586206897,-7476.873885558429
2.1875,6.448275862068965,-7486.414160028186
2.1875,6.551724137931035,-7503.345384687738
2.1875,6.655172413793103,-7524.364397910779
2.1875,6.758620689655173,-7546.150289066864
2.1875,6.862068965517241,-7565.926474316297
2.1875,6.9655172413793105,-7581.381803901658
2.1875,7.068965517241379,-7590.595577786456
2.1875,7.172413793103448,-7592.775809663054
2.1875,7.275862068965518,-7587.504612655575
2.1875,7.379310344827586,-7574.9520550800125
2.1875,7.482758620689655,-7555.565815162911
2.1875,7.586206896551724,-7530.325299890997
2.1875,7.689655172413794,-7500.650672838272
2.1875,7.793103448275862,-7467.686156870369
2.1875,7.896551724137931,-7432.839736817074
2.1875,8.0,-7397.482919971339
2.291666666666667,5.0,-8593.345967853993
2.291666666666667,5.103448275862069,-8622.442543566398
2.291666666666667,5.206896551724138,-8637.949903842786
2.291666666666667,5.310344827586207,-8632.006030315539
2.291666666666667,5.413793103448276,-8602.714196056915
2.291666666666667,5.517241379310345,-8553.22773086838
2.291666666666667,5.620689655172414,-8489.771160762446
2.291666666666667,5.724137931034483,-8420.318628613484
2.291666666666667,5.827586206896552,-8352.483416615785
2.291666666666667,5.931034482758621,-8293.175637395296
2.291666666666667,6.0344827586206895,-8246.635826992968
2.291666666666667,6.137931034482759,-8215.41502126472
2.291666666666667,6.241379310344827,-8200.0090296437
2.291666666666667,6.344827586206897,-8198.867988342132
2.291666666666667,6.448275862068965,-8209.427891274305
2.291666666666667,6.551724137931035,-8228.194278348941
2.291666666666667,6.655172413793103,-8251.428752744956
2.291666666666667,6.758620689655173,-8275.618538772032
2.291666666666667,6.862068965517241,-8297.632199314909
2.291666666666667,6.9655172413793105,-8314.838872478582
2.291666666666667,7.068965517241379,-8325.226359572105
2.291666666666667,7.172413793103448,-8327.888518648166
2.291666666666667,7.275862068965518,-8322.323913876222
2.291666666666667,7.379310344827586,-8308.757710465565
2.291666666666667,7.482758620689655,-8287.602785295969
2.291666666666667,7.586206896551724,-8259.992720609403
2.291666666666667,7.689655172413794,-8227.572699151693
2.291666666666667,7.793103448275862,-8191.480156737222
2.291666666666667,7.896551724137931,-8153.3158561648315
2.291666666666667,8.0,-8114.5657291717125
2.3958333333333335,5.0,-9396.028409302467
2.3958333333333335,5.103448275862069,-9426.322562107014
2.3958333333333335,5.206896551724138,-9442.015940654244
2.3958333333333335,5.310344827586207,-9433.904774173767
2.3958333333333335,5.413793103448276,-9400.586451407706
2.3958333333333335,5.517241379310345,-9345.139629434285
2.3958333333333335,5.620689655172414,-9274.842208890524
2.3958333333333335,5.724137931034483,-9198.06139379398
2.3958333333333335,5.827586206896552,-9123.419379441097
2.3958333333333335,5.931034482758621,-9057.954339964843
2.3958333333333335,6.0344827586206895,-9006.770371814735
2.3958333333333335,6.137931034482759,-8972.48618077063
2.3958333333333335,6.241379310344827,-8955.610898939898
2.3958333333333335,6.344827586206897,-8954.487323876472
2.3958333333333335,6.448275862068965,-8966.063406947085
2.3958333333333335,6.551724137931035,-8986.708965020136
2.3958333333333335,6.655172413793103,-9012.423349182358
2.3958333333333335,6.758620689655173,-9039.052582638675
2.3958333333333335,6.862068965517241,-9063.337780916192
2.3958333333333335,6.9655172413793105,-9082.322489467262
2.3958333333333335,7.068965517241379,-9093.905088876578
2.3958333333333335,7.172413793103448,-9097.085291680502
2.3958333333333335,7.275862068965518,-9091.265286410731
2.3958333333333335,7.379310344827586,-9076.519490275883
2.3958333333333335,7.482758620689655,-9053.544299830237
2.3958333333333335,7.586206896551724,-9023.605162687718
2.3958333333333335,7.689655172413794,-8988.353016144889
2.3958333333333335,7.793103448275862,-8948.940573121668
2.3958333333333335,7.896551724137931,-8907.35126479277
2.3958333333333335,8.0,-8865.026487637257
2.5,5.0,-10235.386582686406
2.5,5.103448275862069,-10267.213809919547
2.5,5.206896551724138,-10282.599976812358
2.5,5.310344827586207,-10272.30642745747
2.5,5.413793103448276,-10234.600161136112
2.5,5.517241379310345,-10173.102477779781
2.5,5.620689655172414,-10095.4819490551
2.5,5.724137931034483,-10011.080451535676
2.5,5.827586206896552,-9928.979979057283
2.5,5.931034482758621,-9857.059009899609
2.5,6.0344827586206895,-9800.962211722877
2.5,6.137931034482759,-9763.47316614381
2.5,6.241379310344827,-9744.849433571999
2.5,6.344827586206897,-9743.606542361897
2.5,6.448275862068965,-9756.382227499034
2.5,6.551724137931035,-9779.084584384713
2.5,6.655172413793103,-9807.193876943951
2.5,6.758620689655173,-9836.396693100758
2.5,6.862068965517241,-9863.017735539031
2.5,6.9655172413793105,-9884.004565799924
2.5,7.068965517241379,-9896.89072954449
2.5,7.172413793103448,-9900.48436086299
2.5,7.275862068965518,-9894.303941257765
2.5,7.379310344827586,-9878.416266431857
2.5,7.482758620689655,-9853.71367427418
2.5,7.586206896551724,-9821.309220206793
2.5,7.689655172413794,-9782.92322240521
2.5,7.793103448275862,-9740.136992906713
2.5,7.896551724137931,-9694.91800780404
2.5,8.0,-9648.840182767226
