A,T,r_rl
1.3541666666666667,6.862068965517241,-2940.259079801871
1.3541666666666667,6.9655172413793105,-2944.0855546660196
1.3541666666666667,7.068965517241379,-2945.71059319853
1.3541666666666667,7.172413793103448,-2944.810494163712
1.3541666666666667,7.275862068965518,-2941.252209283276
1.3541666666666667,7.379310344827586,-2934.790357715823
1.3541666666666667,7.482758620689655,-2926.0395749783993
1.3541666666666667,7.586206896551724,-2915.4131060767804
1.3541666666666667,7.689655172413794,-2903.0015971231237
1.3541666666666667,7.793103448275862,-2889.537440560568
1.3541666666666667,7.896551724137931,-2875.609560127247
1.3541666666666667,8.0,-2861.5757167042025
1.4583333333333335,5.0,-3491.4183555185373
1.4583333333333335,5.103448275862069,-3512.404199699828
1.4583333333333335,5.206896551724138,-3526.63289911184
1.4583333333333335,5.310344827586207,-3531.3696994314087
1.4583333333333335,5.413793103448276,-3525.461329245416
1.4583333333333335,5.517241379310345,-3510.0859564983643
1.4583333333333335,5.620689655172414,-3488.0783243792894
1.4583333333333335,5.724137931034483,-3462.5437867655146
1.4583333333333335,5.827586206896552,-3436.7121854129787
1.4583333333333335,5.931034482758621,-3413.475556157385
1.4583333333333335,6.0344827586206895,-3394.4841191502305
1.4583333333333335,6.137931034482759,-3381.2476346582544
1.4583333333333335,6.241379310344827,-3373.621720138563
1.4583333333333335,6.344827586206897,-3371.5756240840024
1.4583333333333335,6.448275862068965,-3374.1256133345896
1.4583333333333335,6.551724137931035,-3379.455018437979
1.4583333333333335,6.655172413793103,-3386.863397106663
1.4583333333333335,6.758620689655173,-3394.5369371108904
1.4583333333333335,6.862068965517241,-3401.1129598365787
1.4583333333333335,6.9655172413793105,-3406.0418424556774
1.4583333333333335,7.068965517241379,-3408.295266079531
1.4583333333333335,7.172413793103448,-3407.5446500215007
1.4583333333333335,7.275862068965518,-3403.582889924818
1.4583333333333335,7.379310344827586,-3396.351440793392
1.4583333333333335,7.482758620689655,-3386.6433919113465
1.4583333333333335,7.586206896551724,-3374.3081698500314
1.4583333333333335,7.689655172413794,-3360.137074790254
1.4583333333333335,7.793103448275862,-3344.7335491080507
1.4583333333333335,7.896551724137931,-3328.6377861293386
1.4583333333333335,8.0,-3312.568310250018
1.5625,5.0,-4004.0134536645273
1.5625,5.103448275862069,-4026.9302528225776
1.5625,5.206896551724138,-4042.1652339627412
1.5625,5.310344827586207,-4046.7756248876085
1.5625,5.413793103448276,-4038.916017337811
1.5625,5.517241379310345,-4020.585810339505
1.5625,5.620689655172414,-3994.6957125279355
1.5625,5.724137931034483,-3964.9580296426248
1.5625,5.827586206896552,-3934.9685083994173
1.5625,5.931034482758621,-3908.049550215211
1.5625,6.0344827586206895,-3886.33079472188
1.5625,6.137931034482759,-3871.211456106647
1.5625,6.241379310344827,-3862.7981326970153
1.5625,6.344827586206897,-3860.86729330623
1.5625,6.448275862068965,-3863.7739112628474
1.5625,6.551724137931035,-3870.387357937165
1.5625,6.655172413793103,-3879.070805092087
1.5625,6.758620689655173,-3888.2071525912747
1.5625,6.862068965517241,-3896.2767132134763
1.5625,6.9655172413793105,-3901.9878966349843
1.5625,7.068965517241379,-3905.0980708895418
1.5625,7.172413793103448,-3904.453157160899
1.5625,7.275862068965518,-3899.989325771635
1.5625,7.379310344827586,-3892.190832330298
1.5625,7.482758620689655,-3881.091541726187
1.5625,7.586206896551724,-3867.157771069968
1.5625,7.689655172413794,-3851.155857534474
1.5625,7.793103448275862,-3833.5488229506805
1.5625,7.896551724137931,-3815.3337435310855
1.5625,8.0,-3796.8949815799338
1.6666666666666667,5.0,-4553.673153067111
1.6666666666666667,5.103448275862069,-4577.770293757862
1.6666666666666667,5.206896551724138,-4594.1947434732065
1.6666666666666667,5.310344827586207,-4598.133527636158
1.6666666666666667,5.413793103448276,-4588.306378213888
1.6666666666666667,5.517241379310345,-4566.900891948983
1.6666666666666667,5.620689655172414,-4536.697808228419
1.6666666666666667,5.724137931034483,-4502.407519626063
1.6666666666666667,5.827586206896552,-4467.849804423204
1.6666666666666667,5.931034482758621,-4437.074571478237
1.6666666666666667,6.0344827586206895,-4412.278757449918
1.6666666666666667,6.137931034482759,-4395.181560582223
1.6666666666666667,6.241379310344827,-4385.640252017056
1.6666666666666667,6.344827586206897,-4383.652263480755
1.6666666666666667,6.448275862068965,-4387.285889775067
1.6666666666666667,6.551724137931035,-4395.298249273358
1.6666666666666667,6.655172413793103,-4405.409535557166
1.6666666666666667,6.758620689655173,-4416.225977866279
1.6666666666666667,6.862068965517241,-4425.668679711422
1.6666666666666667,6.9655172413793105,-4432.79096386502
1.6666666666666667,7.068965517241379,-4436.283208381768
1.6666666666666667,7.172413793103448,-4435.82175479551
1.6666666666666667,7.275862068965518,-4431.197416564876
1.6666666666666667,7.379310344827586,-4422.368985689473
1.6666666666666667,7.482758620689655,-4409.873016168507
1.6666666666666667,7.586206896551724,-4394.232230944822
1.6666666666666667,7.689655172413794,-4376.068032847238
1.6666666666666667,7.793103448275862,-4356.108656598699
1.6666666666666667,7.896551724137931,-4335.492685026372
1.6666666666666667,8.0,-4314.483952354434
1.7708333333333335,5.0,-5139.402597914187
1.7708333333333335,5.103448275862069,-5165.865505787871
1.7708333333333335,5.206896551724138,-5183.743973905156
1.7708333333333335,5.310344827586207,-5187.108900680616
1.7708333333333335,5.413793103448276,-5174.6127474781315
1.7708333333333335,5.517241379310345,-5149.496318975929
1.7708333333333335,5.620689655172414,-5114.579424874535
1.7708333333333335,5.724137931034483,-5075.092292025182
1.7708333333333335,5.827586206896552,-5035.938482901646
1.7708333333333335,5.931034482758621,-5000.907460151886
1.7708333333333335,6.0344827586206895,-4972.694167973713
1.7708333333333335,6.137931034482759,-4953.02928995694
1.7708333333333335,6.241379310344827,-4942.947988063813
1.7708333333333335,6.344827586206897,-4940.230760803654
1.7708333333333335,6.448275862068965,-4944.9378878287525
1.7708333333333335,6.551724137931035,-4954.077030851927
1.7708333333333335,6.655172413793103,-4966.102775332719
1.7708333333333335,6.758620689655173,-4978.36208863596
1.7708333333333335,6.862068965517241,-4989.473751313286
1.7708333333333335,6.9655172413793105,-4997.634794742814
1.7708333333333335,7.068965517241379,-5001.880511834567
1.7708333333333335,7.172413793103448,-5001.724144123949
1.7708333333333335,7.275862068965518,-4996.727899515497
1.7708333333333335,7.379310344827586,-4987.196797758767
1.7708333333333335,7.482758620689655,-4973.251345019425
1.7708333333333335,7.586206896551724,-4955.582102250694
1.7708333333333335,7.689655172413794,-4935.303203542042
1.7708333333333335,7.793103448275862,-4912.843254491504
1.7708333333333335,7.896551724137931,-4889.471459422601
1.7708333333333335,8.0,-4865.922447665968
1.875,5.0,-5763.102360413422
1.875,5.103448275862069,-5791.180218224482
1.875,5.206896551724138,-5809.193371861547
1.875,5.310344827586207,-5811.561547024228
1.875,5.413793103448276,-5797.119080802493
1.875,5.517241379310345,-5767.550166870001
1.875,5.620689655172414,-5728.028874440913
1.875,5.724137931034483,-5683.64768816175
1.875,5.827586206896552,-5639.073389773376
1.875,5.931034482758621,-5599.043124934763
1.875,6.0344827586206895,-5567.6206580446005
1.875,6.137931034482759,-5545.591029229647
1.875,6.241379310344827,-5533.890035586091
1.875,6.344827586206897,-5531.372918337547
1.875,6.448275862068965,-5536.359114404382
1.875,6.551724137931035,-5547.139785195239
1.875,6.655172413793103,-5560.6075151033465
1.875,6.758620689655173,-5574.998635422332
1.875,6.862068965517241,-5587.528864866005
1.875,6.9655172413793105,-5596.9830340637745
1.875,7.068965517241379,-5602.097396150102
1.875,7.172413793103448,-5601.970250780214
1.875,7.275862068965518,-5596.768385097319
1.875,7.379310344827586,-5586.126208757004
1.875,7.482758620689655,-5570.79454486244
1.875,7.586206896551724,-5551.3215847925585
1.875,7.689655172413794,-5528.580782957579
1.875,7.793103448275862,-5503.630894053952
1.875,7.896551724137931,-5477.431150670785
1.875,8.0,-5451.025146694982
1.9791666666666667,5.0,-6424.643144020143
1.9791666666666667,5.103448275862069,-6455.200745182501
1.9791666666666667,5.206896551724138,-6473.333579624139
1.9791666666666667,5.310344827586207,-6474.7438786396315
1.9791666666666667,5.413793103448276,-6456.996459551143
1.9791666666666667,5.517241379310345,-6422.714612554805
1.9791666666666667,5.620689655172414,-6377.892552109105
1.9791666666666667,5.724137931034483,-6327.264844362727
1.9791666666666667,5.827586206896552,-6277.312047269073
1.9791666666666667,5.931034482758621,-6232.55052738599
1.9791666666666667,6.0344827586206895,-6196.837269770062
1.9791666666666667,6.137931034482759,-6172.223123107514
1.9791666666666667,6.241379310344827,-6159.169093698515
1.9791666666666667,6.344827586206897,-6156.912300738895
1.9791666666666667,6.448275862068965,-6162.374515880615
1.9791666666666667,6.551724137931035,-6174.724752222683
1.9791666666666667,6.655172413793103,-6189.782597461128
1.9791666666666667,6.758620689655173,-6205.814969706097
1.9791666666666667,6.862068965517241,-6220.039341825628
1.9791666666666667,6.9655172413793105,-6230.89400596715
1.9791666666666667,7.068965517241379,-6236.701012985807
1.9791666666666667,7.172413793103448,-6237.0386506749865
1.9791666666666667,7.275862068965518,-6231.125179844874
1.9791666666666667,7.379310344827586,-6219.613918669201
1.9791666666666667,7.482758620689655,-6202.803323735886
1.9791666666666667,7.586206896551724,-6181.148993627095
1.9791666666666667,7.689655172413794,-6155.895485233773
1.9791666666666667,7.793103448275862,-6128.0959908853165
1.9791666666666667,7.896551724137931,-6099.134266157845
1.9791666666666667,8.0,-6069.723677205626
2.0833333333333335,5.0,-7122.829076638655
2.0833333333333335,5.103448275862069,-7155.510981273763
2.0833333333333335,5.206896551724138,-7174.9422132894615
2.0833333333333335,5.310344827586207,-7174.257084854018
2.0833333333333335,5.413793103448276,-7153.614218260427
2.0833333333333335,5.517241379310345,-7114.569854549249
2.0833333333333335,5.620689655172414,-7063.702116988101
2.0833333333333335,5.724137931034483,-7006.473429707851
2.0833333333333335,5.827586206896552,-6950.376646296439
2.0833333333333335,5.931034482758621,-6900.559020448314
2.0833333333333335,6.0344827586206895,-6860.9075587582365
2.0833333333333335,6.137931034482759,-6833.947829392941
2.0833333333333335,6.241379310344827,-6819.507499654907
2.0833333333333335,6.344827586206897,-6815.945684184866
2.0833333333333335,6.448275862068965,-6822.6707534923025
